Operations Syncrate opLatency avgOpLatency opDepCount opDeptime avgOpDepTime opWithCount opWithTime avgOpWithTime opBalCount opBalTime avgOpBalTime RemLatency avgRemLatency RemDepCount RemDeptime avgRemDepTime RemWithCount RemWithTime avgRemWithTime RemBalCount RemBalTime avgRemBalTime BuffLatency avgBuffLatency BuffDepCount BuffDeptime avgBuffDepTime BuffWithCount BuffWithTime avgBuffWithTime BuffBalCount BuffBalTime avgBuffBalTime BuffSyncCount BuffSyncTime avgBuffSyncTime
500000 10 1214.603220823 0.002429206 250012 395.046316836 0.001580109 249988 400.079655595 0.001600395 249988 401.758553477 0.001607111 1740.438912736 0.003480877 250307 571.062531748 0.002281448 249690 567.668827183 0.002273494 249693 580.652641215 0.002325466 213.983721517 4.27967E-4 249896 0.060826078 2.43E-7 250103 0.061955584 2.47E-7 250104 0.025090228 1.0E-7 50000 209.715818196 0.004194316
