Operations Syncrate opLatency avgOpLatency opDepCount opDeptime avgOpDepTime opWithCount opWithTime avgOpWithTime opBalCount opBalTime avgOpBalTime RemLatency avgRemLatency RemDepCount RemDeptime avgRemDepTime RemWithCount RemWithTime avgRemWithTime RemBalCount RemBalTime avgRemBalTime BuffLatency avgBuffLatency BuffDepCount BuffDeptime avgBuffDepTime BuffWithCount BuffWithTime avgBuffWithTime BuffBalCount BuffBalTime avgBuffBalTime BuffSyncCount BuffSyncTime avgBuffSyncTime
500000 1000 1181.67381008 0.002363347 249677 385.703096203 0.001544808 250323 387.335244674 0.001547341 250323 391.478482664 0.001563893 1141.228215567 0.002282456 249675 372.088406329 0.001490291 250324 374.446084837 0.001495845 250325 378.42108632 0.001511719 49.902345721 9.9804E-5 250255 0.033246148 1.32E-7 249745 0.035322381 1.41E-7 249745 0.015737999 6.3E-8 500 2.210411948 0.004420823
