Operations Syncrate opLatency avgOpLatency opDepCount opDeptime avgOpDepTime opWithCount opWithTime avgOpWithTime opBalCount opBalTime avgOpBalTime RemLatency avgRemLatency RemDepCount RemDeptime avgRemDepTime RemWithCount RemWithTime avgRemWithTime RemBalCount RemBalTime avgRemBalTime BuffLatency avgBuffLatency BuffDepCount BuffDeptime avgBuffDepTime BuffWithCount BuffWithTime avgBuffWithTime BuffBalCount BuffBalTime avgBuffBalTime BuffSyncCount BuffSyncTime avgBuffSyncTime
500000 100000 76.722912112 1.53445E-4 249984 23.978388855 9.5919E-5 250016 24.518662921 9.8068E-5 250016 24.373788994 9.7488E-5 54.62892516 1.09257E-4 250210 16.787621837 6.7094E-5 249789 17.163443485 6.8711E-5 249790 17.701220647 7.0864E-5 49.878011165 9.9756E-5 249828 0.207766833 8.31E-7 250172 0.207417804 8.29E-7 250172 0.195941143 7.83E-7 5 0.004051842 8.10368E-4
