Operations Syncrate opLatency avgOpLatency opDepCount opDeptime avgOpDepTime opWithCount opWithTime avgOpWithTime opBalCount opBalTime avgOpBalTime RemLatency avgRemLatency RemDepCount RemDeptime avgRemDepTime RemWithCount RemWithTime avgRemWithTime RemBalCount RemBalTime avgRemBalTime BuffLatency avgBuffLatency BuffDepCount BuffDeptime avgBuffDepTime BuffWithCount BuffWithTime avgBuffWithTime BuffBalCount BuffBalTime avgBuffBalTime BuffSyncCount BuffSyncTime avgBuffSyncTime
500000 100 51.792241878 1.03584E-4 250265 15.441249705 6.1699E-5 249735 15.655039222 6.2686E-5 249735 15.648945826 6.2662E-5 48.064533068 9.6129E-5 249632 12.314315071 4.9329E-5 250368 12.960571153 5.1766E-5 250368 13.245921705 5.2905E-5 50.553506492 1.01107E-4 249716 0.207848781 8.32E-7 250284 0.212290034 8.48E-7 250284 0.201845581 8.06E-7 5000 1.520703143 3.0414E-4
