Operations Syncrate opLatency avgOpLatency opDepCount opDeptime avgOpDepTime opWithCount opWithTime avgOpWithTime opBalCount opBalTime avgOpBalTime RemLatency avgRemLatency RemDepCount RemDeptime avgRemDepTime RemWithCount RemWithTime avgRemWithTime RemBalCount RemBalTime avgRemBalTime BuffLatency avgBuffLatency BuffDepCount BuffDeptime avgBuffDepTime BuffWithCount BuffWithTime avgBuffWithTime BuffBalCount BuffBalTime avgBuffBalTime BuffSyncCount BuffSyncTime avgBuffSyncTime
500000 10000 1198.184063235 0.002396368 249767 388.919137491 0.001557127 250229 392.449034386 0.001568359 250233 399.208972044 0.001595349 1145.648659599 0.002291297 249897 371.558993134 0.001486848 250102 374.100218593 0.00149579 250103 383.153151462 0.001531981 49.97518064 9.995E-5 250540 0.037032822 1.47E-7 249460 0.036674122 1.47E-7 249460 0.017081752 6.8E-8 50 0.843776422 0.016875528
